regcode;regname;ufcode;ufname;microcode;microname;pop;women15_49;propW25_34;child0_4;TFR;depRatio.youth;depRatio.elder;sexRatio;religPent;religCat;religNone;educNone.fem;educNone.mal;educPrim.fem;educPrim.mal;educSecd.fem;educSecd.mal;educTerc.fem;educTerc.mal;meanInc;pbf;qInfant.fem;qInfant.mal;qAdult.fem;qAdult.mal;q0_5.fem;q0_5.mal;e0.mal;e0.fem;e20.mal;e20.fem;e40.mal;e40.fem;e60.mal;e60.fem;brancos10;nulos10;pt10;uteis10;brancos14;nulos14;pt14;uteis14;brancos18;nulos18;pt18;novo18;mdb18;psl18;uteis18
4;Sul;43;RS;43012;Não-Me-Toque;   42221;  11083,994;0,2827800;  2362,2699;1,513420;0,2690631;0,15660577;0,9653214;0,02938997;0,7947336;0,003680418;0,5275493;0,5388724;0,15558118;0,16768746;0,20942952;0,21497780;0,10638181;0,077114871;1016,3878;0,060882895;0,008999143;0,013589249;0,08081502;0,1404102;0,010814132;0,015817537;73,30666;80,86128;55,08116;61,97560;36,84417;42,71183;19,53024;24,85513;   893;   894;  13142;  27852;   876;  1031;  11984;  28376;   769;   757;   6586;   877;  460;  16210;  28065
4;Sul;43;RS;43013;Soledade;   71490;  18106,000;0,2849332;  4588,4507;1,792727;0,3502377;0,14073016;1,0136327;0,05474647;0,8690683;0,009118796;0,6272732;0,6743300;0,12537908;0,15075373;0,15439419;0,14000345;0,09237453;0,034347085; 735,9138;0,183406946;0,014403024;0,015547875;0,10680540;0,2098832;0,015884030;0,017632277;70,42031;76,92208;52,25457;58,38961;34,58136;39,30461;18,87914;21,88169;  1828;  1998;  23592;  42330;  1781;  1803;  22703;  42512;  1690;  1231;  16394;   567; 1158;  16367;  41497
4;Sul;43;RS;43014;Guaporé;  127249;  33318,542;0,2867516;  6490,0731;1,373507;0,2527888;0,14906865;0,9997014;0,03721859;0,9255085;0,007483497;0,5803120;0,6035267;0,13662811;0,15305545;0,18912353;0,19093830;0,09379961;0,051995612;1053,8211;0,035514265;0,008442245;0,012450398;0,06790038;0,1450099;0,010557792;0,014049294;74,41264;80,66379;55,92686;61,90761;37,66633;42,63582;20,72261;24,29485;  4721;  3263;  37363;  80479;  4616;  4099;  25471;  82762;  3240;  3010;  11303;  2714; 2533;  58372;  85813
4;Sul;43;RS;43015;Vacaria;  157337;  39849,000;0,2846997; 10366,0726;1,840972;0,3443200;0,14631551;0,9961051;0,07103856;0,8232073;0,015092995;0,5550476;0,6007905;0,15777205;0,17591946;0,17712974;0,16086738;0,10992106;0,061558033; 814,9941;0,112400749;0,013747317;0,016398026;0,11177956;0,2123636;0,015991414;0,018563216;70,40237;76,94264;52,35800;58,57203;34,78815;39,65393;19,12471;22,31161;  4623;  3334;  35437;  91359;  4899;  3823;  32875;  91776;  4188;  2972;  20202;  1567; 2369;  52349;  91972
4;Sul;43;RS;43016;Caxias do Sul;  769617; 219363,196;0,3101799; 43764,0071;1,348102;0,2605983;0,10976594;0,9696245;0,05315274;0,8273081;0,020694714;0,4261269;0,4123679;0,16378834;0,18714811;0,26822587;0,29533059;0,14008839;0,103784879;1366,1354;0,027996284;0,012309723;0,013052719;0,07261813;0,1606148;0,014257386;0,015059817;72,82841;79,87163;54,50115;61,28322;36,52029;41,90397;19,69021;23,75958; 21994; 23041; 174444; 457919; 24728; 29773; 127099; 466732; 14831; 21177;  58020; 22444;10263; 317481; 482025
4;Sul;43;RS;43017;Santiago;  110682;  28682,000;0,2768287;  6677,8340;1,670692;0,3136425;0,15732450;0,9650599;0,11733199;0,7627638;0,035474834;0,5204929;0,5881934;0,15823888;0,16351803;0,19326999;0,17913076;0,12622409;0,068084482; 822,5711;0,140685230;0,013500513;0,015228596;0,10290431;0,1895058;0,015376110;0,017420206;71,43318;77,22459;53,19559;58,70345;35,16425;39,60245;19,12017;22,08233;  2959;  2039;  33774;  66618;  2946;  2290;  32483;  65957;  2566;  1620;  21548;   768;  959;  31535;  65973
4;Sul;43;RS;43018;Santa Maria;  363016;  98795,846;0,2872192; 20629,4110;1,471139;0,2808663;0,14781824;0,9262026;0,08010111;0,7136719;0,045228817;0,4165344;0,4469914;0,15144020;0,16298488;0,25470931;0,26197543;0,17591588;0,127279683;1160,3155;0,103752710;0,012080626;0,012424476;0,09429862;0,1856592;0,013489751;0,014787126;71,82128;78,16219;53,41031;59,49155;35,32824;40,33248;19,22534;22,64058;  7886;  6165;  96154; 216447;  9455;  7683;  89217; 213214;  8096;  6083;  51318;  4446; 4186; 108091; 214463
4;Sul;43;RS;43019;Restinga Seca;   63240;  15745,000;0,2680216;  3197,5662;1,479741;0,2754803;0,18169646;0,9923758;0,05080319;0,7576429;0,007923087;0,6010464;0,6469587;0,13879255;0,15920069;0,16389044;0,14249122;0,09576730;0,050592431; 864,3932;0,128800813;0,008305499;0,013265614;0,08669195;0,1717011;0,010549082;0,015319949;72,39629;79,62252;54,01641;60,80296;35,71873;41,67270;19,34700;23,82666;  1657;  1448;  20017;  41982;  1729;  1543;  17579;  41025;  1602;  1082;  11331;   735; 1171;  20784;  40743
4;Sul;43;RS;43020;Santa Cruz do Sul;  320312;  85992,000;0,2932715; 18158,3410;1,471690;0,2840610;0,13493841;0,9692603;0,03338827;0,7523803;0,009860109;0,5551499;0,5772501;0,14656564;0,16190715;0,19586035;0,19050022;0,10193010;0,069411654; 917,5969;0,084758592;0,010077597;0,012578009;0,09217906;0,1861667;0,011256251;0,016263329;70,82271;78,40786;52,55746;59,52713;34,47764;40,33051;18,17225;22,59364;  9798;  6371; 125450; 200052;  9844;  8276;  95172; 203083;  8578;  6942;  52986;  5798; 3696; 108061; 204395
4;Sul;43;RS;43021;Lajeado-Estrela;  305560;  81819,194;0,2949625; 16852,2193;1,431118;0,2630492;0,14283154;0,9783877;0,05735408;0,7457930;0,009419446;0,5463953;0,5636426;0,15142997;0,17145927;0,20786720;0,20351487;0,09341708;0,060557695;1007,6468;0,041147344;0,011459988;0,013070275;0,08268327;0,1597031;0,013000476;0,015143178;72,71894;79,78838;54,38010;61,10591;36,04938;41,93742;19,33699;24,01153;  8392;  6886; 101185; 193966;  8965;  8507;  92404; 198677;  6373;  7484;  40220;  6772; 4443; 120690; 202669
4;Sul;43;RS;43022;Cachoeira do Sul;  152969;  38621,000;0,2758085;  9038,9377;1,682435;0,3009202;0,17039453;0,9485752;0,04881925;0,7858402;0,021661276;0,5562749;0,5810036;0,14437152;0,16359640;0,20442661;0,18378821;0,09427299;0,070389117; 848,3066;0,107399157;0,014322122;0,012475595;0,11111201;0,2065745;0,015884049;0,015308018;70,05951;76,66676;51,63593;58,12483;33,44750;39,03072;17,68637;21,73126;  3971;  2912;  49303;  95557;  4520;  3319;  47033;  93916;  3957;  2455;  25253;  1480; 1751;  45583;  90413
4;Sul;43;RS;43023;Montenegro;  202517;  54941,000;0,2935149; 11970,2320;1,517797;0,2860362;0,12536833;0,9998519;0,05811201;0,7855508;0,013333554;0,5498722;0,5521708;0,16380622;0,19154582;0,20751065;0,20719413;0,07794730;0,047637941; 915,8111;0,043651066;0,010583264;0,012209226;0,08883057;0,1828354;0,011986131;0,013866206;71,37201;78,33915;52,79668;59,51446;34,55781;40,26008;18,27939;22,44166;  5491;  4751;  62814; 125180;  6419;  5984;  57242; 127366;  4393;  5516;  22772;  5171; 3256;  75146; 127379
4;Sul;43;RS;43024;Gramado-Canela;  296581;  83869,000;0,3007190; 18513,4239;1,517818;0,2978224;0,10768760;0,9732995;0,07526259;0,6971699;0,017874672;0,5364903;0,5617568;0,18142353;0,18983437;0,19922633;0,18744236;0,08136428;0,059209827; 983,1225;0,041828853;0,011471385;0,015297716;0,08814342;0,1716359;0,012625995;0,017391572;71,33457;78,19759;53,01417;59,43043;34,74930;40,20050;18,15961;22,32855;  7180;  6249;  81761; 182955;  9365;  8684;  65321; 185250;  6042;  7769;  29705;  8904; 3876; 120898; 191138
4;Sul;43;RS;43025;São Jerônimo;  143608;  36177,000;0,2930868;  9199,7673;1,772910;0,3192860;0,12972042;1,0502249;0,10810133;0,7282278;0,059108789;0,5623650;0,5884287;0,14831155;0,16824503;0,21298825;0,20265893;0,07507657;0,039598638; 770,9670;0,098474270;0,010535424;0,010441265;0,10275677;0,1855391;0,012608538;0,012867486;71,15890;77,20964;52,64586;58,49930;34,31272;39,38944;18,10635;21,83245;  3819;  3448;  36741;  83939;  4489;  3964;  39501;  82864;  3716;  3124;  21052;  2037; 1722;  37288;  80229
4;Sul;43;RS;43026;Porto Alegre; 3628029;1016640,724;0,3114058;226702,1054;1,503376;0,3033198;0,11771174;0,9150759;0,08205543;0,6563379;0,074495911;0,3809217;0,3703364;0,17102935;0,17995093;0,28877752;0,30881858;0,15626810;0,138007090;1426,6202;0,055092640;0,010203817;0,012583826;0,10612726;0,2200406;0,012125440;0,014733925;69,43205;77,59085;51,15366;58,81883;33,74984;39,78416;17,93878;22,35069; 90031; 78091; 944604;2120393;114678;105488; 859563;1931942; 80947; 78239; 405262; 75759;38720;1062442;2063633
4;Sul;43;RS;43027;Osório;  341119;  87832,980;0,2819135; 21131,7843;1,711077;0,3247661;0,14440569;0,9807395;0,07201467;0,7664267;0,034557399;0,5190341;0,5701307;0,16215130;0,17046617;0,21587134;0,20081728;0,10067501;0,056764781; 919,7579;0,090199459;0,009643528;0,011634472;0,10004553;0,2156619;0,011298735;0,013843175;70,70214;78,73115;52,27293;59,93821;34,69288;40,88632;19,16232;23,38650;  8116;  7222;  93961; 201027;  9907;  9916;  91959; 204971;  7687;  8605;  40999;  6582; 5380; 117575; 213230
4;Sul;43;RS;43028;Camaquã;  130448;  33792,000;0,2833807;  8155,7515;1,712045;0,3324496;0,14525769;0,9991418;0,07710343;0,7197453;0,029565162;0,6210770;0,6841521;0,13808817;0,13203340;0,16003609;0,14101799;0,08059429;0,042660342; 689,8332;0,121100483;0,008954674;0,010549489;0,09196343;0,1902319;0,010294610;0,012473554;71,71119;78,90684;53,04878;59,88195;34,98599;40,66816;18,93666;22,97174;  3652;  2946;  37362;  77730;  4113;  2895;  39116;  77810;  3578;  2517;  19459;  1075; 1787;  37265;  75650
4;Sul;43;RS;43029;Campanha Ocidental;  364249;  95830,000;0,2815298; 24737,8611;1,837154;0,3508987;0,13342039;0,9646444;0,15836204;0,6566758;0,056998605;0,4750923;0,5212847;0,16876764;0,18491481;0,24175017;0,21797286;0,11246761;0,075368928; 802,4298;0,166521940;0,013827864;0,018295371;0,11361367;0,1969015;0,015692224;0,020847559;70,42125;76,67422;52,41498;58,17965;34,30484;39,13508;18,35518;21,88575;  5027;  4897; 100272; 207176;  6304;  5888;  96004; 195483;  5596;  4152;  53762;  2250; 3618;  94855; 192118
4;Sul;43;RS;43030;Campanha Central;  184948;  47145,588;0,2723895; 11374,9717;1,744771;0,3341210;0,16985776;0,9354123;0,10348337;0,6160266;0,098711032;0,4948695;0,5449877;0,17848576;0,17281392;0,22044898;0,21004246;0,10515170;0,071765802; 801,2599;0,160833736;0,015272757;0,013143171;0,10229887;0,1768102;0,016806310;0,014744135;71,69251;77,80058;53,09858;59,34992;34,76330;40,20249;18,41362;22,77297;  3416;  3005;  54373; 110902;  3903;  3190;  56217; 109345;  3846;  2497;  35452;  1180; 1903;  49197; 107652
4;Sul;43;RS;43031;Campanha Meridional;  173808;  45618,000;0,2814898; 10786,3213;1,682878;0,3258271;0,15155174;0,9377669;0,10682312;0,5764498;0,114545369;0,4621437;0,5191863;0,17120217;0,17518967;0,24145188;0,22081135;0,12420024;0,083742508; 882,3603;0,144101832;0,009241582;0,017225252;0,11330444;0,1942093;0,011022972;0,018842941;70,04785;76,98631;51,81530;58,07667;33,49791;38,86376;17,40475;21,69322;  4017;  3175;  45537; 100893;  5004;  4151;  46014;  98828;  4339;  4179;  29900;  1190; 1924;  44208;  96168
4;Sul;43;RS;43032;Serras de Sudeste;  116423;  28931,000;0,2692959;  6885,8668;1,730413;0,3133921;0,17250667;1,0007046;0,07593732;0,7428703;0,072805130;0,6150378;0,6773534;0,13796740;0,15078272;0,16349145;0,13498191;0,08025323;0,035260602; 653,6570;0,177988258;0,017681991;0,012828682;0,10749724;0,1865221;0,020534662;0,014581681;71,07323;77,18740;52,66308;59,07755;34,58815;39,89656;18,30504;22,63994;  4332;  2835;  37331;  70594;  4601;  3066;  37894;  69441;  4516;  3325;  25915;   763; 1342;  22506;  64134
4;Sul;43;RS;43033;Pelotas;  482915; 128489,372;0,2906963; 27571,9322;1,502475;0,2907617;0,15401160;0,9222487;0,06226764;0,4435800;0,162608671;0,5197285;0,5591923;0,13964355;0,14689424;0,21102127;0,20947432;0,12753531;0,082896910; 915,8047;0,104814616;0,013818194;0,016015547;0,10360047;0,2096026;0,015619258;0,017959370;69,96255;77,44873;51,67635;58,98067;33,78423;39,84078;18,02373;22,40115; 13088;  9836; 128514; 290157; 11928;  9991; 137640; 220352; 12674; 13340;  68657;  5623; 4357; 121964; 279283
4;Sul;43;RS;43034;Jaguarão;   53154;  13245,936;0,2716335;  3346,7030;1,829503;0,3235771;0,16927151;0,9753242;0,05687004;0,6711453;0,130472510;0,5593760;0,6162310;0,15161876;0,15666903;0,19540520;0,17538097;0,09273885;0,051718998; 693,1240;0,173579187;0,008033569;0,007908196;0,10072438;0,1836079;0,010226334;0,009652032;71,67854;78,44010;52,71115;59,55527;34,20267;40,43293;18,07911;22,94823;  1475;  1264;  14316;  32343;  1399;  1243;  16507;  31923;  1363;  1365;  10276;   365;  436;  11815;  29894
4;Sul;43;RS;43035;Litoral Lagunar;  259638;  68651,000;0,2979855; 16149,1762;1,625546;0,3140114;0,13986524;0,9483274;0,07102712;0,5007565;0,199873933;0,4822905;0,5035872;0,15954854;0,16614890;0,23294025;0,25102650;0,12311801;0,077482846; 927,7769;0,114225458;0,014171041;0,016125896;0,11510394;0,2247237;0,016270656;0,019131442;69,12892;76,84082;51,08451;58,38058;33,29141;39,29491;17,82163;22,15028;  6438;  5196;  75780; 149521;  7717;  7459;  84444; 149354;  6195;  8025;  46077;  2174; 2923;  55351; 143769
5;Centro-Oeste;50;MS;50001;Baixo Pantanal;  138692;  36766,000;0,3043845; 12047,3708;2,238025;0,4342877;0,08925310;1,0293223;0,14210391;0,6787814;0,050250756;0,4924897;0,4951049;0,16486961;0,17109082;0,23198280;0,25684495;0,10988293;0,075850280; 759,1168;0,175346838;0,019091622;0,025173717;0,11857966;0,2123284;0,022430511;0,028846899;69,23947;75,99191;51,92062;58,11197;34,18930;39,25570;18,46225;22,05291;   986;  2468;  33978;  66157;  1917;  2029;  27758;  64543;  1351;  1380;  19129;   605; 1216;  31772;  64605
5;Centro-Oeste;50;MS;50002;Aquidauana;  105407;  27435,000;0,3049389;  8748,2914;2,175678;0,4153610;0,11578234;1,0312374;0,18314774;0,5379482;0,112438683;0,5923899;0,6439088;0,13016016;0,13262054;0,17603726;0,16321505;0,09743454;0,059075124; 615,5184;0,197623858;0,016884030;0,019003129;0,11465034;0,2123981;0,019542926;0,022047849;71,26080;77,72317;53,55414;59,62656;36,07761;40,64949;20,69528;23,56958;   772;  2802;  28750;  57132;  1108;  1913;  26638;  56208;   888;  1415;  21566;   380;  528;  24370;  56120
5;Centro-Oeste;50;MS;50003;Alto Taquari;  117174;  32691,000;0,3097489;  8646,5938;1,788685;0,3543101;0,09823072;1,0445646;0,12991734;0,6856304;0,074847933;0,5645625;0,6478949;0,13892707;0,13511043;0,19805111;0,15357543;0,09791471;0,063294681; 776,4641;0,151397942;0,013032629;0,016673429;0,09493367;0,1917339;0,014708693;0,019972461;72,13591;78,51348;54,20812;59,99073;36,65289;40,84374;20,68194;23,18764;   972;  3349;  27244;  62859;  1393;  2288;  28338;  62845;  1122;  2075;  18611;   710; 1184;  34163;  63490
5;Centro-Oeste;50;MS;50004;Campo Grande;  873851; 255526,000;0,3080782; 63463,6206;1,684811;0,3253068;0,09522024;0,9541152;0,14851753;0,5467760;0,098552101;0,3819629;0,4097723;0,15154329;0,15261895;0,29220881;0,28828761;0,17235855;0,147846366;1184,7739;0,092299553;0,012830112;0,012781503;0,09287059;0,1916164;0,015153539;0,015574675;71,55537;78,54756;53,32297;60,04600;35,58675;40,89797;19,45985;23,19570;  9660; 19685; 162824; 479792; 15467; 20219; 158978; 498050; 12789; 19793;  92599; 13504; 7642; 318253; 537368
5;Centro-Oeste;50;MS;50005;Cassilândia;   60309;  16923,000;0,3114105;  4375,3848;1,743069;0,3330367;0,09393019;1,0567833;0,11244360;0,6545739;0,083875059;0,5014526;0,5936641;0,14603387;0,14476108;0,21513711;0,17567564;0,13737645;0,085633778; 941,7153;0,123015837;0,013801234;0,016793461;0,09873831;0,1891071;0,016134530;0,020219926;71,73034;78,12840;53,97491;59,70318;36,32904;40,69427;20,19656;23,08236;   724;  1932;  10254;  29890;   976;  1513;  10266;  33103;   827;  1751;   7495;   775;  530;  21713;  36418
5;Centro-Oeste;50;MS;50006;Paranaíba;   76468;  20909,000;0,3030274;  5068,3250;1,659709;0,3220012;0,12093818;1,0028287;0,11830477;0,6433270;0,093711970;0,5764653;0,6264999;0,12161281;0,13001042;0,17565246;0,16633819;0,12566126;0,076837199; 765,0793;0,132386304;0,012985942;0,016910244;0,11108252;0,2342966;0,015871082;0,018999962;69,90185;76,85521;51,92357;58,54471;34,76125;39,74507;19,64320;22,27642;   992;  2596;  16229;  40912;  1416;  1850;  15995;  42295;  1161;  2164;  10174;   811;  522;  21325;  40838
5;Centro-Oeste;50;MS;50007;Três Lagoas;  156246;  44032,000;0,3145213; 12449,4001;1,895106;0,3587882;0,08494308;1,0200915;0,14854063;0,5970366;0,100121617;0,5008189;0,5511882;0,14233104;0,13795794;0,21620761;0,22329419;0,13986897;0,086503779; 899,9896;0,100281755;0,012312027;0,013043310;0,10820579;0,2288682;0,014305814;0,015304645;70,05985;77,02920;51,81212;58,49349;34,39128;39,48935;19,11158;22,04509;  2024;  4215;  31735;  74064;  2995;  3401;  27826;  78483;  2044;  3814;  18230;  1413;  961;  44023;  78142
5;Centro-Oeste;50;MS;50008;Nova Andradina;   88371;  24892,000;0,3084525;  6982,4143;1,901544;0,3654986;0,09843966;1,0080211;0,14587255;0,7237017;0,051031267;0,5624392;0,6254771;0,13126676;0,12354128;0,19007236;0,18027223;0,11239568;0,068400460; 726,2900;0,152039211;0,018453678;0,015788843;0,10059208;0,1956780;0,020428423;0,018262584;72,27447;76,89917;54,20403;58,80614;36,59617;39,82426;20,78459;22,15567;   905;  2493;  20145;  46994;  1484;  1732;  21040;  48202;  1084;  1959;  14234;   867;  486;  23664;  47501
5;Centro-Oeste;50;MS;50009;Bodoquena;  105254;  27695,000;0,3072757;  8644,6511;2,120566;0,4146335;0,11313964;1,0282499;0,13763622;0,6879101;0,067023241;0,5963468;0,6352607;0,12257522;0,13815179;0,17937643;0,16851812;0,10144529;0,057833458; 738,1293;0,191645986;0,014284662;0,021975964;0,09329220;0,1954467;0,016704391;0,024908266;71,36834;79,63846;53,84069;61,29040;36,02444;42,08986;20,22295;24,56977;   710;  2525;  28164;  58672;  1196;  1830;  25830;  57954;   903;  1660;  17717;   635;  603;  29181;  56655
5;Centro-Oeste;50;MS;50010;Dourados;  500919; 139848,000;0,3035295; 42118,7360;2,060250;0,3946448;0,09158934;0,9944695;0,14173930;0,6277386;0,080747820;0,5176827;0,5568455;0,14114642;0,14954941;0,21246340;0,20384031;0,12792067;0,089496872; 846,5270;0,134498973;0,017045257;0,020850335;0,10352918;0,2241971;0,020422992;0,024672553;69,43870;77,28026;52,00425;59,34018;35,02626;40,32712;19,38882;22,82602;  6446; 13906; 105376; 262995;  8614; 10532; 107246; 280764;  6236;  9973;  74101;  4945; 2941; 159186; 289525
5;Centro-Oeste;50;MS;50011;Iguatemi;  226333;  61427,000;0,2934866; 18927,2941;2,146639;0,4080866;0,10720389;1,0125824;0,13126137;0,7088886;0,076197076;0,6253456;0,6762711;0,12301997;0,11987306;0,15349635;0,14450584;0,09663925;0,058666406; 621,6628;0,178398938;0,021627191;0,024231839;0,11075732;0,2295160;0,027447918;0,031318939;69,13825;76,65729;52,44304;59,47763;35,77105;40,74062;20,26838;23,32983;  2549;  7604;  52846; 118206;  3494;  5300;  55332; 124664;  2475;  5285;  38627;  1784; 1426;  59140; 122057
5;Centro-Oeste;51;MT;51001;Aripuanã;  137668;  36902,000;0,3165953; 12392,1699;2,242132;0,4330004;0,05866784;1,1162111;0,18198118;0,6002666;0,117202706;0,6152884;0,6889224;0,13239557;0,13550304;0,18468811;0,13779447;0,06512304;0,036445903; 628,1544;0,144055284;0,021821561;0,026117555;0,08498879;0,2094253;0,024324872;0,028443394;70,24213;77,45941;52,89723;59,71329;35,38861;40,47568;19,68934;22,50287;  1480;  3946;  28384;  62314;  1601;  2843;  26295;  61317;  1418;  3721;  15563;   452;  615;  36934;  60905
5;Centro-Oeste;51;MT;51002;Alta Floresta;   99141;  26981,000;0,2944294;  7465,7046;1,924440;0,3740319;0,08183280;1,1020036;0,13652988;0,6764458;0,081484984;0,5850932;0,6656124;0,14519013;0,14898067;0,18651608;0,14325396;0,08074832;0,039305028; 667,3316;0,174564892;0,016615571;0,021696576;0,08651595;0,1989687;0,018429699;0,023901989;70,66642;77,52357;52,96278;59,28490;35,36298;40,09515;19,38349;22,11128;   964;  2872;  19774;  50613;  1385;  2766;  20933;  48960;  1060;  2908;  11866;   425;  480;  29862;  49417
5;Centro-Oeste;51;MT;51003;Colíder;  143650;  39476,000;0,2847046; 11033,7250;1,978042;0,3804979;0,08351511;1,0691394;0,14267086;0,6949856;0,074830315;0,6038330;0,6904902;0,13002842;0,13278176;0,17922657;0,13287628;0,08353395;0,043116650; 708,1463;0,157192866;0,018081646;0,017840713;0,08834765;0,1910755;0,020317555;0,020202091;71,41004;77,55905;53,60939;59,48698;36,16866;40,26810;19,95332;22,37410;  1482;  4399;  27390;  67991;  1836;  3611;  25529;  67724;  1444;  3848;  15802;   831;  642;  44055;  69096
5;Centro-Oeste;51;MT;51004;Parecis;   89344;  25501,000;0,3281832;  8213,2646;2,103576;0,4015704;0,04422956;1,1015689;0,14850086;0,6401549;0,097904168;0,5000106;0,5742148;0,15389648;0,16506798;0,22080889;0,18556742;0,12235747;0,074029130; 866,5026;0,083274881;0,016383076;0,016775919;0,10179501;0,2439167;0,019814438;0,021119453;68,59331;75,98881;51,05345;57,90382;34,28737;38,81101;18,98972;21,12356;   875;  1992;  17874;  41351;  1265;  1876;  14698;  42888;   999;  2276;  11548;   512;  339;  30165;  47413
5;Centro-Oeste;51;MT;51005;Arinos;   75635;  20552,000;0,3039607;  6296,3151;2,094062;0,3970420;0,06904266;1,1132408;0,14158059;0,6910991;0,065663295;0,6341147;0,6923761;0,12627500;0,14289028;0,17166897;0,12313447;0,06653344;0,040284362; 687,3684;0,116097719;0,020148250;0,028334384;0,10241395;0,2209701;0,023239066;0,032121594;68,77825;75,85549;51,83798;58,02550;34,54503;38,96883;18,89349;21,29390;   795;  2246;  12501;  36026;   963;  1700;  10543;  34532;   801;  2093;   6010;   386;  389;  22662;  34098
5;Centro-Oeste;51;MT;51006;Alto Teles Pires;  191228;  55199,663;0,3327830; 16408,9778;1,924373;0,3723458;0,04324056;1,1227036;0,13112012;0,6888172;0,064232177;0,4787289;0,5407168;0,16741633;0,16540891;0,23812345;0,21394781;0,11441356;0,079362008; 993,1690;0,073660306;0,016304824;0,020709844;0,09210741;0,1986486;0,018102936;0,022961747;70,20968;78,30746;52,58799;60,03001;35,19122;40,96114;18,96460;23,18034;  2087;  3848;  36182;  82074;  2973;  4154;  35711; 101076;  2082;  4364;  21805;  1853;  762;  80850; 115329
